Componente_1,Componente_2,Componente_3,cluster,cluster_nombre
0.8314481,0.55592114,42.89422,3,
13.779561,-21.626488,4.351121,2,
-7.162325,-10.97192,-3.6435888,3,
-16.40825,-13.556345,-6.355498,0,
-11.52723,-15.580553,20.270275,3,
-34.011818,-15.579954,-0.97713554,3,
-5.0213733,38.60196,22.75287,1,
-21.342867,33.15769,-15.157725,1,
0.59244007,28.043243,-0.051541947,1,
21.855282,5.625414,-8.708508,4,
-6.8204346,3.6679282,-35.611458,0,
-21.71462,-20.361835,-18.223349,0,
23.12177,2.4230063,13.512004,1,
9.113794,-13.229568,21.1368,4,
3.943875,32.065937,-1.2081224,1,
-39.21933,2.755707,15.379715,3,
33.976345,9.798627,3.6362634,4,
-7.5853424,-30.924967,-16.391949,2,
-5.7333493,-13.5953865,-27.10765,0,
0.08340659,-29.146128,-22.601547,2,
17.153267,24.025908,-25.357649,1,
-5.631392,17.233597,-11.549092,4,
35.40661,-10.136339,-11.104638,2,
-7.283494,-0.4477965,-19.292406,0,
15.531324,-27.070024,-11.286876,2,
7.1482396,-32.018093,-17.668915,2,
19.03436,4.168393,27.3429,1,
2.579671,-2.3917305,-32.919067,4,
-23.098219,14.033817,14.759426,3,
15.806932,17.069052,-2.502325,4,
-36.678608,-3.681773,11.801323,3,
20.489956,-1.0589199,-15.9712105,1,
-14.364999,18.0987,16.261908,4,
22.988455,-19.370943,-6.235091,2,
-0.6351002,20.001019,-19.313225,1,
16.184246,-20.76444,-6.5068045,4,
-2.5839186,3.1309876,-34.746246,4,
13.401047,-10.249041,28.409632,4,
11.737985,-14.961067,-21.780651,0,
-29.109118,15.076981,8.356094,3,
-3.708736,-15.338214,12.4755,3,
-0.65433496,18.412304,20.27714,1,
32.70429,3.8343446,6.521184,4,
10.575092,-22.588465,-11.726601,2,
21.587187,14.470058,5.300289,4,
19.458534,-11.778248,25.886238,4,
-2.7884426,5.3423777,-43.728317,0,
19.001371,-19.657427,-8.847936,2,
13.108156,-8.284703,19.21115,4,
-26.785326,-5.952794,-13.909907,0,
28.727755,-12.610492,-14.0883255,2,
-2.6100314,0.1056297,2.0701928,3,
13.172749,-12.498588,-9.303464,4,
5.7918487,-25.378792,-0.5917755,2,
-3.1806343,9.719512,2.4630675,4,
-24.329086,-2.307716,24.84328,3,
-24.534452,25.589436,-6.2991295,1,
-5.840084,33.70062,-4.6564455,1,
-36.058132,-5.7979403,22.32247,3,
-28.884272,15.023817,8.226074,3,
6.2007337,-3.2889593,-38.223137,0,
7.334082,30.957151,10.519774,1,
22.060995,14.956657,21.93391,4,
-2.8320656,2.2693808,-18.729149,0,
8.667613,6.1381116,31.610516,4,
-12.486379,-12.643585,-5.107213,4,
-21.307129,4.6012645,21.208677,3,
16.34609,13.406825,30.434017,1,
-19.043362,0.5894394,-18.650734,0,
2.784504,7.517305,28.447388,4,
9.524998,17.48421,-3.3776538,4,
9.340877,23.66007,-6.9840198,4,
22.025936,15.000868,22.13485,1,
7.316178,20.253052,-3.5094254,1,
-13.758517,29.602118,2.6685956,1,
8.408344,23.911917,-8.230475,4,
-7.208957,9.363873,28.71675,3,
24.853922,22.103155,13.285994,1,
-9.185586,-15.206896,-15.4166765,4,
16.110453,12.557812,28.417765,1,
-25.663105,7.7296963,21.022293,3,
24.593342,8.642089,-6.6696177,4,
25.801546,20.801006,20.224676,1,
8.453822,10.677641,26.75192,3,
-10.858075,21.405409,17.393898,3,
17.255833,7.9646425,4.4992933,4,
-0.7215156,30.196142,8.546564,1,
7.397689,14.74246,-4.592299,1,
14.736561,-27.463676,19.380838,4,
4.139159,-5.6774406,-18.98683,4,
7.2476788,20.322687,-3.497398,1,
-18.626795,2.900755,-8.517349,0,
-30.08779,-11.995569,-15.63813,0,
19.346779,-7.0051236,33.778004,4,
-25.011494,9.0261965,29.463818,3,
5.3822474,40.59669,11.065625,1,
-13.225367,-16.909805,-21.081299,0,
-0.0988573,36.005302,9.291854,1,
-28.225464,-15.77808,-16.323397,0,
-2.6115658,-4.7437387,9.921207,3,
8.1833935,13.332601,31.503849,3,
18.740885,38.5948,8.352939,1,
26.429142,20.8392,20.6704,1,
-1.5539856,-9.262285,-34.785107,4,
-5.4933248,20.112661,28.465319,1,
-0.8294014,10.034772,30.1393,4,
19.847158,-5.3956017,34.291435,4,
25.244495,31.794174,3.322632,4,
5.5601325,-2.2287614,-16.108084,0,
-27.292263,12.753521,23.08002,3,
9.678679,8.951012,31.727798,4,
8.3496685,-11.792977,3.952325,4,
-4.4440756,-5.3138,6.0574503,3,
-29.875603,-14.131556,-17.43806,0,
1.6514956,7.2680435,-26.383707,0,
-23.659718,10.016026,29.263472,3,
-10.452192,23.985212,0.9760378,1,
-11.421587,14.971706,8.739642,3,
5.453852,-0.97966814,0.90946156,1,
-3.000464,11.154177,-29.461266,0,
25.440292,-20.408163,-14.457349,2,
9.824176,10.366922,35.025173,4,
-10.315631,22.18729,17.195301,3,
2.089931,4.980251,-25.417845,0,
5.6842375,32.067913,7.493493,1,
19.445679,30.19798,2.2316682,1,
-10.34385,29.637447,7.29099,1,
-1.4932848,9.265053,-26.656843,0,
28.048704,21.32773,21.754057,1,
20.147598,-2.7422676,32.24074,4,
-4.9859104,-10.057509,-33.905666,0,
-4.2603064,-11.406683,-28.71707,0,
-12.144268,-12.179174,-10.671515,4,
-10.557777,11.849971,-31.710737,0,
8.992412,12.3997345,34.447815,3,
1.9489596,-14.572875,13.398054,4,
-10.075432,35.555294,7.736172,1,
-2.6365519,33.130795,6.705848,1,
-14.709621,25.988317,10.412054,1,
-24.858856,13.045168,23.849985,3,
-11.461294,15.472373,8.587691,3,
24.178768,19.345987,14.365706,4,
-2.3878903,14.76165,-31.009163,0,
17.785532,-4.212526,34.800957,4,
-22.61374,8.603007,24.075583,3,
-2.829982,10.490212,27.726198,3,
-1.1346694,12.408801,27.275034,4,
-25.834774,8.614452,29.257845,3,
19.296017,-7.2581434,33.69609,4,
-10.274567,29.639606,7.1922135,1,
-11.741738,20.182299,17.611269,3,
5.844604,-3.6309328,-17.364206,4,
-13.37382,29.74674,2.61842,1,
22.90966,32.206165,7.2570105,1,
-9.590012,-14.096425,-18.880194,0,
-3.2979534,31.053068,4.545165,1,
8.537637,5.2738442,31.372763,4,
-12.849911,11.1532345,-36.707455,0,
3.9257915,-4.159674,-17.537119,0,
-19.979206,2.0923016,-22.218882,0,
-2.9446669,10.479726,27.73498,3,
-13.030918,12.3224125,-36.936794,0,
-11.498425,5.917235,24.754938,3,
-14.103415,34.984093,5.9019547,1,
-28.531479,-26.409529,-5.719051,0,
-11.259216,16.661865,32.631714,3,
16.122677,12.03794,29.380484,1,
23.1205,31.201159,7.0954723,1,
-7.9186087,40.304943,7.453646,1,
14.183774,11.724519,34.82788,1,
-18.934526,6.267378,29.13337,3,
1.5647087,-28.742456,10.610466,3,
18.62634,14.646057,17.784288,1,
14.183081,11.725463,34.82775,1,
22.429298,33.911514,7.522267,1,
14.332394,10.559704,33.258503,1,
-3.015053,30.403862,9.440008,1,
-18.317966,-14.693844,-12.158946,0,
9.408762,12.352391,29.359798,3,
-10.395492,6.4332423,19.38852,3,
-14.752862,30.198324,12.744814,3,
-21.405596,7.592667,27.513727,3,
-10.136201,29.640724,7.001765,1,
5.80776,33.611004,9.944961,1,
-17.691553,-31.546364,-11.236159,2,
19.138708,33.045708,10.365162,1,
-14.35928,22.182606,8.372922,1,
-9.784435,-9.140525,-39.126087,0,
15.627822,12.828483,25.894814,4,
4.3568406,42.98154,9.719432,1,
8.668352,6.2416725,31.643866,4,
10.808797,10.058048,25.644993,3,
4.353934,42.98215,9.721177,1,
-12.49937,13.262544,-33.43998,0,
14.004834,11.514946,34.909637,1,
-11.090084,16.371025,32.244408,3,
21.040302,34.05368,2.7964373,1,
4.448744,-19.94125,-23.347437,0,
22.718721,33.072998,7.3726406,1,
-0.13448463,10.733211,28.456594,4,
-1.817713,14.012681,25.697685,4,
3.385503,7.650553,31.015535,4,
11.41433,-13.012115,1.323367,0,
6.1630526,15.840908,-8.795553,1,
-15.86322,4.446261,13.315576,3,
21.160826,15.726694,16.898195,4,
-23.228056,12.324355,24.55372,3,
-0.030809062,11.477029,-27.745646,0,
1.4471995,7.0750504,-26.887339,0,
9.660774,-6.759386,2.3639903,4,
5.934772,38.64962,11.8631,1,
-5.119917,-12.844508,-28.862852,0,
-21.631163,4.55053,21.171871,3,
-10.466734,23.971123,0.96847796,1,
23.600193,33.69923,4.1825304,1,
8.609325,2.6053374,7.9286075,4,
-8.946706,16.328922,11.257203,3,
-5.8225775,11.162249,-32.111664,0,
-18.341148,3.4572504,20.765856,3,
-7.890103,-9.553588,-36.169815,0,
1.9186641,31.642986,5.217368,1,
20.644466,36.6203,9.258946,1,
10.267118,13.270655,-6.802541,4,
19.505152,32.621502,10.314258,1,
23.344393,32.08241,10.906198,1,
21.407745,-5.4150114,34.904507,4,
22.24906,34.343296,7.6083746,1,
23.492138,31.88806,10.860851,1,
9.30676,11.337289,29.179317,3,
9.300435,6.8113933,31.93953,4,
-2.5797164,33.133076,6.6912246,1,
-9.791086,16.995214,38.417133,3,
-10.07345,41.23957,6.0421295,1,
-9.847544,10.455161,-34.08814,0,
-2.3423584,12.403163,-30.297512,0,
-4.7222743,-17.452652,6.8918343,3,
-11.231303,16.610573,32.5614,3,
14.232307,10.203209,30.496216,4,
-17.917887,-20.190088,-19.851397,0,
-13.680665,16.728216,10.685068,3,
8.66416,9.906941,26.803402,4,
-12.057733,10.922201,34.445778,3,
-12.179186,19.927637,14.236119,1,
25.618774,20.78863,20.087172,1,
2.9946728,-5.839132,-8.7821245,0,
13.386854,-10.839009,12.781743,4,
9.805873,9.122357,31.705172,3,
-10.559641,20.130264,4.601707,1,
5.684682,32.593372,7.816702,1,
-20.631594,-30.23733,-9.02673,2,
5.382252,40.59669,11.06563,1,
-12.184029,17.870497,5.2510724,1,
8.870774,18.550938,-3.8373737,1,
9.042778,8.32316,33.46874,4,
-4.33308,-11.498762,-28.796839,4,
-1.5389925,8.422234,17.792864,3,
36.770317,18.286102,14.860859,1,
-9.634226,12.07791,-30.639343,0,
-8.003201,18.467005,25.26593,3,
8.7694,10.029184,29.096395,4,
-10.85808,21.40546,17.394018,3,
-12.148014,18.408365,5.5112,1,
-11.77988,23.948456,8.296787,1,
2.0740147,5.0321097,-25.420559,0,
-12.469759,30.096441,2.4473827,1,
-12.682857,6.948113,28.814404,3,
-8.269287,-10.181895,-36.758213,0,
1.548153,7.035165,-26.849228,4,
-12.641993,10.685257,34.614277,3,
3.5679047,-8.398228,-4.846061,0,
-8.707874,-10.613029,-37.47903,0,
-0.9707225,30.186045,8.634336,1,
28.636347,21.623442,22.093847,1,
-0.53386974,30.208462,8.478367,1,
-5.6209955,21.642467,27.648663,3,
-5.5616074,-9.502364,-35.896603,0,
-20.777699,-0.29674396,-8.164431,0,
3.7227151,5.152382,26.617332,4,
-9.830299,41.16538,6.195514,1,
-1.5787845,-15.015754,-3.1183562,0,
-11.167277,17.175959,8.116343,1,
1.0346375,10.1949005,22.81506,4,
-12.840307,10.630403,34.606773,3,
-3.3126357,-10.925841,-28.481289,4,
14.231799,10.367304,30.378235,1,
-11.533114,-12.035131,-36.69405,0,
-5.843125,-13.109005,-29.097916,0,
-7.659772,9.137209,28.853893,3,
-13.307433,-16.501158,-16.982952,0,
-24.091282,3.833566,13.840411,3,
-14.861744,25.683496,10.051561,1,
12.903586,11.780104,-3.8484414,4,
-2.2074175,28.377096,3.3887537,1,
16.33444,13.320826,30.372986,1,
-20.185995,1.9981071,-22.643871,0,
-9.05856,17.932781,14.510178,3,
-14.568813,19.502897,12.451563,3,
13.213401,10.705315,35.34205,4,
-6.5991707,-13.863046,-35.02225,0,
24.916601,21.986872,22.807514,1,
6.3744946,-1.5117395,-16.81668,0,
-12.479446,19.412085,17.287868,1,
-19.427223,-35.272556,-10.034186,2,
-11.123914,17.33428,8.091958,1,
-18.781017,6.2995486,29.288427,3,
16.064493,30.750443,6.1504784,1,
-13.43356,9.761948,-36.964214,0,
1.2319006,27.56318,4.3392015,4,
19.464474,35.664467,8.018268,1,
24.034628,33.177315,4.1358047,1,
5.633291,39.920143,11.363039,1,
17.625002,9.0887785,6.2387223,1,
17.42527,12.449018,-3.7868164,4,
1.495339,7.7082515,25.65171,4,
-6.3181763,-15.530495,-12.287776,4,
27.576956,21.162176,21.431505,1,
-17.428726,30.271383,11.218294,3,
16.904413,14.810976,23.227217,1,
-5.6210556,21.64281,27.649206,3,
-10.20808,20.303604,0.91773343,1,
18.288746,15.771686,21.595316,1,
-3.171096,12.148357,19.551302,3,
-14.995818,25.432566,9.734282,1,
-18.91092,23.724632,2.6473103,1,
-24.793018,9.131846,29.510986,3,
-15.759358,37.131927,2.6041603,1,
-4.712752,-11.589015,-29.369497,4,
-28.632023,-25.621264,-5.333182,2,
-11.043781,-11.912601,-19.023806,0,
9.028984,18.307865,-4.572606,4,
17.729584,-7.0665226,33.81798,4,
-0.8517001,10.617378,-27.000341,0,
-13.373555,29.745253,2.6184428,1,
13.270373,-27.325651,18.122179,4,
17.783087,-4.1990547,34.804108,4,
-4.471855,15.655353,23.388117,3,
-16.356583,-7.5047383,2.6468444,0,
-3.7596176,-5.844057,5.7578998,3,
22.589128,6.161391,-19.663177,1,
4.1095495,-4.176933,-17.66235,0,
0.4196057,27.54094,4.140973,4,
21.791086,35.057487,7.859359,1,
23.646116,-12.58178,4.7856007,4,
3.5111551,5.751333,28.741463,4,
-2.4164655,12.105122,-30.117455,0,
23.411087,31.991964,10.885198,1,
-11.903332,16.41771,15.363723,3,
-17.95707,37.294163,4.5092554,1,
1.372903,7.8698897,29.919382,4,
-2.470539,8.238633,18.135695,3,
12.888415,13.013574,28.636759,3,
-18.819221,6.2918878,29.248333,3,
-15.524641,-7.150687,1.8935195,0,
-7.512886,16.577372,37.426746,3,
21.759432,16.031902,26.21035,1,
7.8215756,-26.990753,-16.973213,0,
-10.384412,32.097004,7.499183,1,
20.635233,-3.4698322,36.670845,4,
-23.662857,12.517611,24.387154,3,
18.179901,31.602207,5.7120333,1,
1.9957416,-28.7086,10.810624,2,
-15.574518,37.105213,2.555364,1,
26.401476,-21.564367,-13.248834,4,
-2.0812867,33.134857,6.58231,1,
2.5417597,29.132685,5.508509,4,
-12.457714,4.593648,21.551348,3,
-10.214705,22.37084,17.13223,3,
2.9670157,-26.575485,10.472621,3,
-2.3617706,12.298999,-30.22476,0,
-15.863233,19.40455,12.144489,3,
-2.5132225,8.218426,17.985641,3,
-5.1050525,14.291581,33.127754,3,
-17.84458,7.048134,27.613998,3,
-28.540403,-14.640669,-18.913,0,
-1.2760286,30.195726,8.7539015,1,
-17.889183,3.2058334,19.97898,3,
-3.204958,-12.75089,-30.734,0,
10.829148,-21.043846,-22.206327,0,
-4.00204,12.22168,28.341286,3,
-7.7451572,16.38115,39.89722,3,
-19.078653,37.545776,5.9207067,1,
1.2073987,32.93247,6.174712,1,
-7.4877915,10.775568,-30.297525,0,
-21.451275,4.585807,21.209024,3,
3.8494945,7.621754,31.719988,4,
1.5218083,8.063675,30.913403,4,
18.240725,15.505491,19.777,1,
-10.4738245,21.961,17.263865,3,
-2.4816253,8.234737,18.044573,3,
-30.566225,-12.802664,-20.475641,0,
0.42465425,9.897498,19.533161,4,
-6.7410536,39.313416,9.233745,1,
-12.977669,12.170251,-36.896515,0,
-22.03861,9.372372,25.366077,3,
-6.7068763,38.84851,9.885787,1,
16.364634,13.545199,30.531113,3,
-20.65516,-30.241152,-8.95132,2,
-28.549347,-26.6271,-5.8198156,0,
28.440977,-21.919756,-16.84696,2,
-25.374577,13.052494,23.700298,3,
11.183883,-14.434418,0.29336372,4,
21.334398,10.000797,22.4096,1,
-18.94572,37.508926,5.7405963,1,
18.511877,15.779169,21.594414,1,
0.014832731,9.800828,-24.42665,0,
5.652611,31.877728,7.4003677,1,
-23.098553,14.032764,14.760586,3,
6.1053133,-0.8656582,-16.124533,0,
15.672348,10.487231,28.58971,4,
-7.8400464,-1.9393996,-27.892803,0,
-9.950018,-16.230627,-11.091357,4,
5.6862187,14.855716,-1.3534883,4,
26.25846,-21.936245,-17.933975,2,
-10.22012,6.2687025,19.072468,3,
9.604082,8.392877,28.31687,4,
-11.781378,30.395037,2.2303593,1,
-18.599773,37.420383,5.3010235,1,
3.7259512,18.125603,-6.6585174,1,
10.413165,-21.94474,-4.4499307,2,
17.569815,8.784643,5.9957676,1,
-4.206452,9.534905,31.455622,3,
5.6995516,32.298336,7.623334,1,
29.459343,24.32075,22.328772,1,
-15.800287,4.7868676,28.255217,3,
22.027159,15.0019455,22.133785,1,
5.997635,37.973892,12.043573,1,
-20.988218,2.1501846,-20.009048,0,
-21.415491,-30.219997,-8.672757,2,
19.015324,23.194084,6.72285,1,
-2.4540684,-20.322704,-36.56687,0,
28.409605,-0.6516128,-13.030494,4,
-15.325712,-4.0342717,-8.430991,0,
25.445272,-31.210129,-10.455819,2,
9.489394,-7.968541,-28.271807,4,
23.883528,-26.805265,-11.487618,2,
8.151218,1.053834,-6.4552765,2,
15.5941925,-24.056368,-8.447617,2,
24.691133,-19.331379,-20.238123,2,
-0.012791837,1.8032529,-28.841091,0,
10.673515,-32.26702,-14.1192665,2,
-12.130869,22.910358,-13.569309,1,
39.85395,4.9699163,22.944939,1,
-14.155714,-22.39869,20.445631,3,
1.0139476,16.84866,-3.2401404,1,
-25.187592,10.135508,-8.429778,1,
5.058069,7.0119,-14.174644,1,
9.429133,-10.057188,-7.320212,0,
23.103197,3.5979445,-27.304653,1,
0.4816689,-24.399284,11.466004,3,
16.150066,19.59715,-10.904667,1,
27.066301,10.017677,14.321708,1,
-1.9873807,28.314365,3.4168074,1,
21.923645,17.549433,0.27550712,4,
-7.3815727,-11.730858,0.08794113,3,
30.899153,13.272317,17.573898,1,
-15.050366,-1.3456945,18.36274,3,
14.044863,-16.708725,-19.36515,2,
-18.461334,-8.276453,20.20016,3,
-32.072098,-12.235276,-21.693272,3,
38.33438,-0.9526763,-2.3402998,1,
-22.953775,22.560413,-14.575596,1,
4.466014,-45.085808,2.7944937,2,
33.886715,-23.498611,-4.542709,2,
-15.248497,-11.178275,-1.5751603,0,
-28.125515,16.628452,-21.68321,1,
-4.093687,7.770725,5.6769433,4,
-14.133841,1.108587,-11.454045,0,
15.224559,-20.62112,-4.682797,2,
-5.030039,21.55904,-29.314295,1,
0.47415486,-16.291851,33.454052,3,
-10.07535,35.555054,7.7362666,1,
-36.72634,0.9812003,-5.8012543,3,
19.490494,28.448835,-9.182555,1,
16.290651,-19.163414,-20.8863,2,
16.444267,2.1082795,2.6025987,4,
19.299126,15.211504,-3.125569,4,
25.207867,22.14636,23.192451,1,
19.100752,31.186632,-13.545859,1,
10.625748,-7.231958,-36.143562,0,
-3.7863543,-0.72982216,40.879307,3,
-29.932362,-12.3484335,5.7658796,3,
11.246832,-3.2766302,-4.345386,1,
1.0571988,-39.719864,2.8528774,2,
5.315686,7.67897,-15.170467,1,
-12.680358,5.8784404,-14.0071,0,
20.645418,-16.156912,-16.594418,2,
3.924494,-5.4302864,-20.095148,4,
18.89583,5.5138736,13.223129,4,
21.089832,-15.987469,-16.208708,2,
-15.510563,-5.093728,16.691542,3,
6.427049,-18.018278,-16.983196,4,
-16.33104,-16.058706,-26.529968,0,
-6.2104225,13.801098,-0.94333535,1,
-2.121576,16.41693,1.2155058,1,
-20.208025,-10.976488,-3.6776667,0,
-22.47326,-7.430507,13.393991,3,
5.631739,1.5054184,-18.801826,0,
-11.981505,-1.2821492,-7.7489824,0,
-1.1812595,-22.41368,-9.649415,0,
-7.222555,2.4025803,-15.076876,0,
-7.2790594,-10.796554,14.372626,2,
-5.8713465,-9.004842,35.017544,3,
-2.2986462,-0.8248983,-16.231468,0,
35.490814,-0.5596768,17.169107,4,
-10.197686,20.398952,0.41891372,1,
10.066617,10.478663,-30.093512,1,
-40.889084,-6.0126553,1.9877304,3,
24.237896,7.5491295,-31.402039,1,
24.085196,13.988979,0.5364104,4,
8.172852,40.10101,1.7653499,1,
-19.714298,12.015823,-27.19455,0,
12.475168,-29.464396,-9.047585,2,
26.875301,21.269129,-25.238499,1,
-7.2303696,-0.10196812,-11.191715,0,
16.366478,-9.222915,4.0895934,4,
-3.2152529,-25.12378,12.92684,3,
-32.578976,2.005928,4.609893,3,
8.657804,-0.44473717,-2.3094976,2,
37.046265,3.6549907,17.799875,1,
-13.259359,8.25238,-12.763928,0,
1.2305982,13.720264,-1.6626459,1,
20.776722,-0.7452556,7.945555,4,
-3.1334143,21.663645,7.65887,1,
-20.903797,6.8707404,-14.581641,0,
14.354028,4.8733525,5.2382483,1,
-29.025314,-1.5824614,-21.500494,0,
7.410182,7.623644,-11.223003,1,
0.90114284,-11.502849,-23.802517,4,
-8.820289,-23.313482,-28.767887,0,
-6.4117327,-26.972105,11.611059,3,
26.565022,-13.403207,-10.695614,2,
11.564002,-17.617573,28.485964,4,
0.63172656,39.083294,21.302351,1,
-0.1367875,13.395207,-1.4262526,4,
-19.270811,-23.95207,-11.890282,3,
30.103666,-16.618338,-1.9871122,2,
11.387862,17.890265,-15.75769,4,
18.4263,-4.472735,-19.341469,1,
-41.31622,0.62768126,-4.35777,3,
2.4694407,25.975254,-0.06953983,1,
17.153374,24.025938,-25.357649,1,
10.850247,-3.4570012,-2.7918139,1,
28.892689,-24.156055,6.727655,4,
-4.229341,-9.728787,11.433156,3,
-10.939828,2.314154,5.6871433,4,
-13.785747,6.862219,27.128294,3,
12.91581,-23.70712,-18.497822,2,
-18.247896,1.3639646,-11.13746,0,
-19.515268,-15.522564,25.007992,3,
-7.8281507,-25.148518,-28.816826,0,
0.9689345,10.382893,-4.918894,1,
1.2417231,13.154945,0.084480956,4,
20.396385,8.512536,-7.7337227,4,
-31.033972,-11.609461,-1.0262064,3,
11.839045,7.835952,1.4714673,1,
-12.114517,10.232179,-9.251081,1,
43.225845,4.649405,-3.7634463,1,
-5.3837767,-14.913729,-38.387253,0,
34.24587,-17.349388,-11.403622,2,
7.024462,17.409834,-19.23053,1,
6.9860773,29.41826,-16.645706,1,
-26.237837,18.163784,-20.900593,1,
5.85775,9.454541,-5.3369265,1,
-17.437786,-25.698975,12.694004,3,
7.702608,22.38309,6.363985,1,
-4.1034336,-31.386675,8.93164,2,
14.449532,-16.94564,-25.338829,2,
-7.970879,20.334969,-16.512651,1,
-0.87362367,-7.752301,-10.619753,0,
26.663256,8.090488,0.9853224,1,
-13.728438,8.081297,-16.145004,0,
35.26911,11.858613,-2.730852,1,
21.65631,-32.244087,-6.5861664,2,
9.553486,-15.080269,31.654043,4,
20.201742,-22.058662,17.227837,4,
9.466746,28.28921,-6.131875,1,
24.82496,-17.50866,-14.093078,2,
-4.377165,-15.917349,26.017271,4,
-6.7558174,0.3822417,-37.523182,0,
2.876866,0.04893159,-6.582005,2,
-7.941974,-20.096272,18.732483,3,
-36.65737,8.057239,-2.378144,3,
25.201595,-14.751943,5.5019317,2,
-6.244748,-12.16785,-19.991632,0,
-3.973597,-1.1756015,-11.148634,0,
10.987584,19.600069,9.9511385,1,
35.53426,14.12409,-3.8828833,1,
8.181903,23.309227,13.27279,1,
-6.7668877,-14.604792,32.65882,4,
0.21073234,-24.720053,-13.504016,2,
-9.052624,-16.168037,9.858835,3,
-30.108976,21.241873,-14.572584,1,
30.877665,5.142592,-0.61261576,1,
-7.198742,15.197689,-22.819813,1,
14.926633,-19.604406,-22.041046,0,
1.5366834,38.03343,-0.31119388,1,
0.1286439,-33.84027,-20.357714,2,
-3.7687314,10.430047,10.742919,3,
-3.6883872,-30.852598,12.988354,3,
7.042258,41.108402,-10.0232725,1,
14.116677,-13.839402,2.9527593,4,
7.7394333,-1.8580791,-21.289028,4,
16.627407,24.477612,7.932401,1,
-26.896551,-3.01707,-13.280725,3,
-15.986008,-22.552416,-10.9804,3,
20.149563,6.2557054,-5.5117726,4,
23.291206,10.295818,-22.896015,1,
-28.31686,18.815487,-16.357275,1,
-20.785034,-18.713425,8.082805,3,
-28.706718,27.053848,-14.683763,1,
-11.806507,4.2262774,-17.728834,0,
19.389832,12.225051,-20.363123,4,
-22.380306,23.954805,-13.412529,1,
5.8933444,-9.347171,-15.235296,1,
-0.87504643,-29.973093,16.093185,2,
29.477518,8.109106,-6.17261,4,
9.859189,-9.139776,3.1801627,4,
12.568139,32.05289,23.27649,1,
11.827767,7.796504,1.4768187,1,
-6.960221,-35.222206,-6.564357,4,
-32.297485,2.143506,4.9915047,3,
-9.8289795,-29.68869,24.801231,3,
27.768173,29.375042,-6.5808125,1,
-21.069408,-18.933155,8.690633,3,
38.45828,6.498825,-14.62594,1,
27.605043,22.193405,-19.193354,1,
25.509768,30.070982,-10.974508,1,
31.575481,14.277735,-4.120774,1,
-25.578953,-12.053599,2.4215639,3,
-7.3231874,-15.247718,-33.485218,0,
3.1725554,14.176543,7.435471,1,
-17.927532,-1.8737344,-16.607693,0,
11.63948,24.24683,-7.589141,4,
10.014117,7.393846,-2.073404,1,
25.492405,21.223766,1.2224962,1,
-21.9777,-5.6975536,6.8106503,3,
-10.221871,-16.50809,1.0670046,3,
19.538395,0.65177613,4.3863606,4,
-1.7411158,-45.091885,13.824804,2,
-0.7596972,-46.28852,16.314333,2,
-1.1796143,-45.387104,19.28543,2,
-2.3846302,-43.605503,13.683383,2,
-0.4116056,-44.169807,13.170688,2,
-1.770803,-45.066803,13.87354,2,
-2.4935508,-42.820305,16.785488,2,
-27.395567,-7.311793,-1.7511898,3,
-7.5517464,9.193312,28.82948,3,
-8.287311,0.7823049,-14.610921,0,
7.9784536,25.488256,-11.398995,4,
16.276842,-2.8665333,-35.075863,0,
24.078539,-11.630308,3.427168,4,
34.866966,-0.017370569,0.42649105,4,
2.180236,-22.228544,-0.5866972,2,
16.585644,22.997341,-26.514399,1,
18.974926,23.495562,7.186722,1,
-23.046946,-4.2720375,-29.11032,0,
-19.191202,5.871545,13.49222,3,
-22.088675,-0.7407862,-5.0190787,3,
17.563927,-10.702791,-3.9422534,1,
12.722526,-17.038137,31.430878,4,
-29.058708,-10.442079,3.1974907,3,
34.498276,-9.591173,8.306015,1,
17.760416,4.6228833,2.21008,1,
-6.756736,-4.403383,5.979379,3,
-1.30226,24.90798,-5.401279,1,
-23.845345,13.383318,-13.78882,1,
-11.740953,29.38202,-9.836651,1,
28.4113,6.753113,14.67704,4,
-31.199087,-3.1378489,19.878714,3,
-9.377481,-29.354982,24.573761,3,
-16.851128,-1.2100314,17.115011,3,
13.658744,29.454153,-6.861567,1,
8.709079,-1.4682245,-35.117348,0,
-36.679176,-3.6818047,11.802382,3,
20.18961,-3.305239,-9.408259,4,
-2.5205448,29.216238,7.2209253,1,
1.8996712,34.0598,19.716915,1,
-27.053432,18.712893,-23.945719,1,
-10.204774,23.54205,9.576754,1,
-20.86278,7.5994763,27.29029,3,
8.821408,35.634594,9.411549,1,
25.109598,19.732445,-27.51779,1,
-8.871913,2.870601,-35.11595,0,
-22.179113,13.074754,-29.871138,0,
-3.4664018,3.8579361,-15.5636015,0,
-5.5515018,10.861173,12.2332325,3,
-15.38338,-9.6212015,-29.880112,0,
-5.816056,11.591229,-7.8190856,1,
-17.428778,-19.322556,-30.17958,0,
3.3878403,-17.48937,6.367291,4,
-17.389963,-15.619863,11.259535,3,
-18.10755,-2.7350547,-13.311205,0,
-10.509109,30.851618,-10.174399,1,
-19.447695,15.462914,-25.05683,0,
4.418331,-23.00767,-25.570658,0,
13.460237,4.857769,3.835746,1,
-11.592496,16.628931,1.3286628,1,
-12.574937,-0.35013002,-0.58154154,3,
-12.391226,16.071568,4.8633413,1,
7.4730687,13.889908,-5.4184723,1,
1.850872,1.7752192,17.48896,4,
